(i;j)= (0;23)= ,0
(i;j)= (0;24)= ,0
(i;j)= (0;25)= ,0
(i;j)= (0;26)= ,0
(i;j)= (0;36)= ,0
(i;j)= (0;44)= ,0
(i;j)= (1;22)= ,44.9905
(i;j)= (1;27)= ,135.01
(i;j)= (1;35)= ,44.9905
(i;j)= (1;37)= ,135.01
(i;j)= (1;43)= ,18.4387
(i;j)= (1;45)= ,161.561
(i;j)= (2;21)= ,0
(i;j)= (2;27)= ,180
(i;j)= (2;34)= ,0
(i;j)= (2;37)= ,180
(i;j)= (2;43)= ,0
(i;j)= (2;45)= ,180
(i;j)= (3;22)= ,333.433
(i;j)= (3;28)= ,135.01
(i;j)= (3;34)= ,0
(i;j)= (3;38)= ,153.433
(i;j)= (3;43)= ,26.5671
(i;j)= (3;44)= ,90
(i;j)= (3;45)= ,153.433
(i;j)= (4;22)= ,333.433
(i;j)= (4;29)= ,116.567
(i;j)= (4;30)= ,135.01
(i;j)= (4;34)= ,0
(i;j)= (4;38)= ,153.433
(i;j)= (4;43)= ,26.5671
(i;j)= (4;45)= ,161.561
(i;j)= (4;46)= ,135.01
(i;j)= (5;22)= ,0
(i;j)= (5;30)= ,153.433
(i;j)= (5;34)= ,0
(i;j)= (5;38)= ,180
(i;j)= (5;42)= ,0
(i;j)= (5;46)= ,135.01
(i;j)= (6;23)= ,315.01
(i;j)= (6;31)= ,135.01
(i;j)= (6;34)= ,0
(i;j)= (6;39)= ,135.01
(i;j)= (6;40)= ,90
(i;j)= (6;41)= ,90
(i;j)= (6;42)= ,44.9905
(i;j)= (6;47)= ,153.433
(i;j)= (7;24)= ,315.01
(i;j)= (7;32)= ,135.01
(i;j)= (7;47)= ,153.433
(i;j)= (8;24)= ,0
(i;j)= (8;32)= ,180
(i;j)= (8;47)= ,180
(i;j)= (9;25)= ,333.433
(i;j)= (9;33)= ,135.01
(i;j)= (9;34)= ,44.9905
(i;j)= (9;48)= ,153.433
(i;j)= (10;25)= ,333.433
(i;j)= (10;48)= ,153.433
(i;j)= (11;25)= ,0
(i;j)= (11;48)= ,180
(i;j)= (12;26)= ,315.01
(i;j)= (12;27)= ,270
(i;j)= (12;49)= ,135.01
(i;j)= (12;50)= ,90
(i;j)= (13;28)= ,315.01
(i;j)= (13;51)= ,135.01
(i;j)= (14;28)= ,0
(i;j)= (14;51)= ,180
(i;j)= (15;29)= ,333.433
(i;j)= (15;38)= ,270
(i;j)= (15;39)= ,270
(i;j)= (15;41)= ,270
(i;j)= (15;52)= ,135.01
(i;j)= (15;53)= ,108.439
(i;j)= (16;29)= ,333.433
(i;j)= (16;37)= ,224.99
(i;j)= (16;40)= ,315.01
(i;j)= (17;30)= ,333.433
(i;j)= (17;36)= ,180
(i;j)= (17;40)= ,0
(i;j)= (17;53)= ,206.567
(i;j)= (18;30)= ,315.01
(i;j)= (18;31)= ,315.01
(i;j)= (18;36)= ,180
